,comuna1,comuna,delta2,L,w,PI,f,ip,welfare,PI_Wr
2629,8102,CORONEL,0.7828947368421052,117704.6384707923,4684891.27275652,1.2218696889681175,2.535288180698086e-07,1.5570586205149477e-07,0.0006683435071237282,0.0003506575161045379
2630,8103,CHIGUAYANTE,0.7828947368421052,102521.21663228322,5805115.261722673,1.292753023379737,2.2108579901304024e-07,7.519643947852341e-08,0.0006683435071237242,0.00035094334572108576
2631,8104,FLORIDA,0.7828947368421052,8861.813625011393,3490152.575065961,0.7212039849373524,4.8839482591165535e-08,3.766630310641383e-09,0.0006683435071237283,0.00035175845749901516
2632,8105,HUALQUI,0.7828947368421052,26622.2546425646,3458449.5166099207,0.8520374525776425,9.217214752720232e-08,1.4207813629464406e-08,0.0006683435071237277,0.00035038478446921536
2633,8106,LOTA,0.7828947368421052,47970.136115817826,4167966.461561706,0.922585214706312,1.6018511590980184e-07,2.2562768846167717e-08,0.0006683435071237285,0.00035033307519794887
2634,8107,PENCO,0.7828947368421052,52453.975409846884,3941605.1325685577,1.0894242452961262,1.220333860239392e-07,5.465893411156895e-08,0.0006683435071237276,0.0003514127693155528
2635,8108,SAN PEDRO DE LA PAZ,0.7828947368421052,139065.38880975934,8068296.125368777,1.4496615802604758,2.082469060595698e-07,2.0073216998151145e-07,0.0006683435071237247,0.00035114433606334296
2636,8109,SANTA JUANA,0.7828947368421052,13948.676489045592,4418582.062588593,0.829257438531903,6.596523317572721e-08,4.517008841676342e-09,0.000668343507123728,0.0003504070710278122
2637,8110,TALCAHUANO,0.7828947368421052,178981.13684420352,5868332.405859284,1.6167375098002787,1.794733309753903e-07,4.7462121868299916e-07,0.0006683435071237286,0.0003510141034011997
2638,8111,TOME,0.7828947368421052,56653.35042073465,4308493.7865161495,1.100508768512738,1.5771449692103684e-07,3.241826613844061e-08,0.0006683435071237278,0.0003516703951972572
2639,8201,LEBU,0.7828947368421052,27116.654246745733,4867927.97280864,0.9422017394694484,1.0349941066323024e-07,8.665134494145467e-09,0.0006683435071237282,0.00034720646116039364
2640,8202,ARAUCO,0.7828947368421052,38897.416887264415,6125939.622219877,0.9541396147973099,1.1857163337121997e-07,2.7644498597546674e-08,0.0006683435071237285,0.00034899028883172365
2641,8203,CANETE,0.7828947368421052,34840.236414754785,4093601.4763458394,0.9241418524972451,1.120511864398638e-07,1.527504857242438e-08,0.0006683435071237278,0.00034804290768180516
2642,8204,CONTULMO,0.7828947368421052,5573.037907387085,3648171.601370759,0.6876614526176884,4.2389423773565573e-08,1.8748017772355883e-09,0.0006683435071237284,0.0003482213205194469
2643,8205,CURANILAHUE,0.7828947368421052,35679.249894758635,4661698.456891631,0.8181871275734389,1.236914649347378e-07,1.0729757096868745e-08,0.0006683435071237281,0.0003487533444618258
2644,8206,LOS ALAMOS,0.7828947368421052,24705.921583395328,4155626.373738045,0.7503897604209244,9.192830494388831e-08,5.336957887245939e-09,0.0006683435071237282,0.00034828420708854334
2645,8207,TIRUA,0.7828947368421052,10663.148410120853,3636507.886380865,0.6530730492975614,5.704575245954377e-08,1.719622953685281e-09,0.0006683435071237282,0.00034658048080063344
2646,8301,LOS ANGELES,0.7828947368421052,198950.09635179723,5398567.901282118,1.3940771097913083,3.935372606110867e-07,2.177942735931239e-07,0.0006683435071237285,0.00035186447140484665
2647,8302,ANTUCO,0.7828947368421052,3939.293435642109,4505672.273728768,0.7134929225542013,3.5028107192501325e-08,6.0135519967746875e-09,0.0006683435071237282,0.0003504299802259004
2648,8303,CABRERO,0.7828947368421052,29746.153466043736,4383515.036791731,0.9597642783144844,8.030690331053046e-08,3.410941923033298e-08,0.0006683435071237283,0.0003526490717255832
2649,8304,LAJA,0.7828947368421052,24349.997462280313,4028650.511067519,0.9532371273534467,8.531991360166618e-08,1.9262025745430798e-08,0.0006683435071237287,0.0003513946807870669
2650,8305,MULCHEN,0.7828947368421052,30938.631239494225,3782864.206176659,0.9324335960706979,1.0691423705056922e-07,1.4240814782864006e-08,0.0006683435071237281,0.0003510356064908953
2651,8306,NACIMIENTO,0.7828947368421052,28630.55044346029,5138595.146194417,0.9817885823010575,7.544068683497482e-08,4.066862268524689e-08,0.0006683435071237284,0.0003510193736285071
2652,8307,NEGRETE,0.7828947368421052,10521.45161290259,3693305.9709412623,0.7400471241912516,4.441233417203995e-08,1.3992988692692362e-08,0.0006683435071237284,0.000351048506194237
2653,8308,QUILACO,0.7828947368421052,4126.550655358327,4168027.859567318,0.6601021062483623,3.678502880716912e-08,2.8583184786416383e-09,0.000668343507123728,0.00035057421858391955
2654,8309,QUILLECO,0.7828947368421052,10021.751911928115,4141120.7733923467,0.7265660472302786,5.227894778671165e-08,4.724928080795036e-09,0.0006683435071237284,0.00035127655832757604
2655,8310,SAN ROSENDO,0.7828947368421052,3948.0859275589864,4522426.653692299,0.6416368863317006,3.936475733094016e-08,8.079124267670847e-10,0.0006683435071237282,0.0003513307587319538
2656,8311,SANTA BARBARA,0.7828947368421052,12902.92160006768,3905397.279469026,0.7960529046797997,4.882220046802348e-08,1.7523720559715413e-08,0.0006683435071237285,0.000350765653910553
2657,8312,TUCAPEL,0.7828947368421052,14699.764920643882,3358084.7478439473,0.8176776604320106,6.669766340230239e-08,9.794977663448094e-09,0.0006683435071237283,0.00035204215838663047
2658,8313,YUMBEL,0.7828947368421052,21846.450036455582,3861540.8853723337,0.8549669548191192,7.929921451232074e-08,1.5444928376732492e-08,0.0006683435071237281,0.0003520960144957385
2659,8401,CHILLAN,0.7828947368421052,181627.2671106856,5026688.910755947,1.4525706797969666,3.538025967694868e-07,2.1392853349636177e-07,0.000668343507123728,0.00035360457615614724
2660,8402,BULNES,0.7828947368421052,22367.807992161277,3330023.2120948792,0.8838683674140886,8.325954203359219e-08,1.0872950836434522e-08,0.000668343507123728,0.000353239706596064
2661,8403,COBQUECURA,0.7828947368421052,5739.062887170732,3475027.4591778778,0.6891652210123898,4.322418772339616e-08,2.6283639796500726e-09,0.0006683435071237281,0.0003516461390778991
2662,8404,COELEMU,0.7828947368421052,17282.11290386961,4308392.2114241,0.8063988004270636,6.903860764366959e-08,8.544033944317981e-09,0.0006683435071237284,0.0003521835986365976
2663,8405,COIHUECO,0.7828947368421052,26486.03730437969,3195630.1920305253,0.8388889218880372,9.673867335032662e-08,6.02073582673227e-09,0.0006683435071237288,0.0003524895181747666
2664,8406,CHILLAN VIEJO,0.7828947368421052,34421.81574469179,4150630.355301914,1.0034356312025112,1.1386762655532403e-07,2.2438010377177262e-08,0.0006683435071237285,0.00035351586449869056
2665,8407,EL CARMEN,0.7828947368421052,13007.965302279166,2970317.327264806,0.7382426996604202,6.128963152754427e-08,3.7146320237643856e-09,0.0006683435071237284,0.00035254590265084676
2666,8408,NINHUE,0.7828947368421052,5881.12521751956,2832014.7372083226,0.6087707535040245,4.269059605483282e-08,1.6650912455108969e-09,0.0006683435071237284,0.0003525834690685789
2667,8409,NIQUEN,0.7828947368421052,11802.181185504065,3299813.462697051,0.6359845094774838,5.5735360773553036e-08,2.3296033817746995e-09,0.0006683435071237285,0.00035403973072315327
2668,8410,PEMUCO,0.7828947368421052,9337.637346206047,3290998.086027018,0.764305784973579,3.8985458165370565e-08,1.6760987495958523e-08,0.0006683435071237286,0.00035262362859091217
2669,8411,PINTO,0.7828947368421052,11520.248044922651,3584457.565273466,0.970348672654029,4.590292995695566e-08,1.4335316196204545e-08,0.0006683435071237282,0.00035256592243619215
2670,8412,PORTEZUELO,0.7828947368421052,5699.91237840072,3033381.8045504363,0.6618224519249187,4.1772452785022555e-08,1.505985391982239e-09,0.0006683435071237284,0.00035254982728651535
2671,8413,QUILLON,0.7828947368421052,17206.24334056733,3273942.1250231466,0.886687629621662,6.906833332559537e-08,9.673104789806333e-09,0.000668343507123728,0.00035262533001916463
2672,8414,QUIRIHUE,0.7828947368421052,13856.5479226012,3671292.224541679,0.7621046435325377,6.615437321004435e-08,4.060563526637832e-09,0.0006683435071237281,0.0003493027672853631
2673,8415,RANQUIL,0.7828947368421052,6120.040896615001,4260160.063216173,0.9312077837697513,3.199680516004028e-08,1.2871979752375518e-08,0.0006683435071237282,0.00035228413151920624
2674,8416,SAN CARLOS,0.7828947368421052,54202.56541178719,3856277.38952014,1.0531294537926448,1.5879418279004434e-07,3.049967852375101e-08,0.0006683435071237282,0.00035385263013280367
2675,8417,SAN FABIAN,0.7828947368421052,4123.5208052125245,3379792.3920954815,0.6918629580482797,3.139761916809566e-08,7.308120581094454e-09,0.0006683435071237283,0.0003521909225024733
2676,8419,SAN NICOLAS,0.7828947368421052,11776.868612811742,3141742.5651529543,0.7008878251955479,5.069238215380231e-08,8.179422523431073e-09,0.0006683435071237283,0.00035332792912683646
2677,8420,TREHUACO,0.7828947368421052,5348.802228944618,2724810.2718716613,0.6505439126139095,4.108466734071765e-08,1.5884458384911844e-09,0.0006683435071237284,0.0003523226029198294
2678,8421,YUNGAY,0.7828947368421052,18557.044314476687,4485776.467316463,0.8773946791655413,7.006063292665716e-08,1.245204673529082e-08,0.0006683435071237283,0.00035231438702171654
2679,9101,TEMUCO,0.7828947368421052,289421.9689450117,6531913.347883744,1.602898463577069,3.2486716329262945e-07,4.697757270867932e-07,0.0006683435071237327,0.0003476153018057735
2680,9102,CARAHUE,0.7828947368421052,26953.922245961927,3744413.5530042355,0.7975097601852948,1.034763228928852e-07,5.727283447524516e-09,0.0006683435071237284,0.0003459692060069015
2681,9103,CUNCO,0.7828947368421052,19175.55765365432,4033397.756243509,0.8357827583666222,7.131947674466863e-08,1.15924023845379e-08,0.0006683435071237285,0.0003457984619695431
2682,9104,CURARREHUE,0.7828947368421052,7600.678806305964,3595248.1788803223,0.6325921036488512,4.581077356155465e-08,1.877946786357062e-09,0.0006683435071237282,0.0003429167186899906
2683,9105,FREIRE,0.7828947368421052,24772.564391411062,4708674.004298171,0.8555639677908711,8.522749414990239e-08,1.2486888815836729e-08,0.0006683435071237287,0.00034716282801832674
2684,9106,GALVARINO,0.7828947368421052,12673.141859010066,2880319.3887775014,0.7062142099906685,6.484120128879934e-08,2.1368909124326143e-09,0.0006683435071237283,0.0003481153372335775
2685,9107,GORBEA,0.7828947368421052,15825.642707727748,3732558.7345435754,0.8216045047205253,6.554524986701792e-08,9.124645879830357e-09,0.0006683435071237282,0.00034657330309827985
2686,9108,LAUTARO,0.7828947368421052,37605.681854641276,5344285.495539141,0.9633025834895738,1.0287754779657632e-07,4.026126537659911e-08,0.0006683435071237285,0.00034861114507554747
2687,9109,LONCOCHE,0.7828947368421052,23633.362637764792,3880996.9488270646,0.8567560401982175,1.0160264663073215e-07,8.54546058491982e-09,0.0006683435071237286,0.0003455359203198738
2688,9110,MELIPEUCO,0.7828947368421052,5897.751248913715,4072339.311455135,0.6230487585364801,4.379253906740065e-08,1.7118648130314253e-09,0.0006683435071237283,0.00034461434369002314
2689,9111,NUEVA IMPERIAL,0.7828947368421052,34271.85991522893,3210463.9070772333,0.8447153659606685,1.1974412743907544e-07,9.75001840325892e-09,0.0006683435071237284,0.00034678755581313097
2690,9112,PADRE LAS CASAS,0.7828947368421052,93112.92909623716,4438150.9254236305,1.0478633611179076,2.610590850422896e-07,3.8961910049652204e-08,0.0006683435071237283,0.00034776909279502665
2691,9113,PERQUENCO,0.7828947368421052,7430.0755773616465,4493386.038877102,0.6680137080284682,4.711905320917913e-08,2.2882280155886743e-09,0.0006683435071237283,0.0003489902398505811
2692,9114,PITRUFQUEN,0.7828947368421052,25310.48793704486,4267505.913671671,0.8748058591626643,9.185247788687458e-08,9.243265079342687e-09,0.0006683435071237286,0.00034700034581080515
2693,9115,PUCON,0.7828947368421052,28648.581209361648,4533096.976730055,1.243005474280116,3.829083038595544e-08,7.688402823608768e-08,0.0006683435071237283,0.0003443438903466897
2694,9116,SAAVEDRA,0.7828947368421052,12917.756864908757,2770419.486479009,0.6951868013541883,6.417264060751446e-08,2.0975739055712366e-09,0.0006683435071237281,0.0003451890770012134
2695,9117,TEODORO SCHMIDT,0.7828947368421052,16409.57136431856,3553588.536219662,0.7018278635791437,7.498500010973989e-08,2.152036028975752e-09,0.0006683435071237285,0.0003456704610664238
2696,9118,TOLTEN,0.7828947368421052,11527.288708578433,3584365.6353277327,0.6612371100817018,6.149340430029004e-08,3.2354562057409994e-09,0.0006683435071237284,0.0003448850575805253
2697,9119,VILCUN,0.7828947368421052,28753.616012986735,2934382.697875676,0.8716753624116795,1.0887541681273194e-07,1.3196862655300569e-08,0.0006683435071237283,0.0003472223463028781
2698,9120,VILLARRICA,0.7828947368421052,56195.46764247605,5259090.039711139,1.242940363079375,1.0285341838183689e-07,7.301028285381464e-08,0.0006683435071237259,0.0003453318954551063
2699,9121,CHOLCHOL,0.7828947368421052,12205.89605953644,2658056.8037333367,0.6751235272915365,6.222700359123063e-08,4.0466509737535585e-09,0.0006683435071237284,0.0003474619537581996
2700,9201,ANGOL,0.7828947368421052,56676.15311875081,4838812.577456972,1.091307609830791,1.767498337463368e-07,3.0482061540280135e-08,0.0006683435071237281,0.0003505305134301477
2701,9202,COLLIPULLI,0.7828947368421052,24975.63890510964,4070898.624036729,0.9187525956154519,9.040352681186335e-08,2.028766502881876e-08,0.0006683435071237284,0.00035044456823893024
2702,9203,CURACAUTIN,0.7828947368421052,17324.197766083882,4546161.51867383,0.8764633169089365,7.315890920112995e-08,1.0624061675063914e-08,0.0006683435071237282,0.0003475783870126545
2703,9204,ERCILLA,0.7828947368421052,9281.94508837772,3573819.9863542267,0.676341322240506,5.426448868100923e-08,1.4173887596228624e-09,0.0006683435071237285,0.00035012356397829867
2704,9205,LONQUIMAY,0.7828947368421052,11152.712307163387,2909665.0632046685,0.6636539569815064,5.914637661264623e-08,2.450532179599699e-09,0.0006683435071237282,0.0003450031202212047
2705,9206,LOS SAUCES,0.7828947368421052,7925.643138918764,4309120.019717718,0.6697178901222458,5.0096723504844854e-08,2.6726078831697466e-09,0.0006683435071237278,0.0003497911160665582
2706,9207,LUMACO,0.7828947368421052,11389.974530580372,3627951.45177055,0.6895435224555885,6.027407345750715e-08,2.7004798986445985e-09,0.0006683435071237282,0.00034902800828324495
2707,9208,PUREN,0.7828947368421052,13086.895960159192,3145583.9881139947,0.7645855878455754,6.464805801735082e-08,3.4300220409759975e-09,0.0006683435071237283,0.0003487890992952129
2708,9209,RENAICO,0.7828947368421052,10900.367264768012,4422194.611671399,0.7353084701028071,6.156097741187878e-08,2.3813681124339976e-09,0.0006683435071237286,0.00035299307697449607
2709,9210,TRAIGUEN,0.7828947368421052,19991.907981290606,4520601.438384014,0.8492454784670801,8.392670716292335e-08,8.99674737610497e-09,0.0006683435071237282,0.00034897103344093
2710,9211,VICTORIA,0.7828947368421052,35357.65610825599,3701703.320859587,0.9652811021782752,1.2290766325387195e-07,1.9931549943175483e-08,0.0006683435071237285,0.0003495931203674378
2711,10101,PUERTO MONTT,0.7828947368421052,249024.94950861845,5531415.720799761,1.4955857241066888,2.563635109626119e-07,4.6606745462052095e-07,0.000668343507123734,0.00033613061202735715
2712,10102,CALBUCO,0.7828947368421052,35424.72378580787,5013987.814473671,0.8933718699313262,7.497070426175461e-08,4.1879658420395526e-08,0.0006683435071237275,0.0003342156535619543
2713,10104,FRESIA,0.7828947368421052,12837.602714339017,4213167.039301056,0.7393319308645918,6.112296774462031e-08,5.42307367736916e-09,0.0006683435071237284,0.00033650007803288413
2714,10105,FRUTILLAR,0.7828947368421052,17485.260118699876,4211353.0469772145,0.9608940401538483,5.675289603768052e-08,1.9135348765225057e-08,0.0006683435071237286,0.0003377186828944728
2715,10106,LOS MUERMOS,0.7828947368421052,16573.617229183496,4582469.620705709,0.7743965663313238,6.509189317954435e-08,5.907739327941127e-09,0.0006683435071237282,0.00033489070519548785
2716,10107,LLANQUIHUE,0.7828947368421052,18285.439290246042,4555609.98721354,0.9214483969591093,5.6889282128808874e-08,2.42662767079044e-08,0.0006683435071237285,0.00033708132474900127
2717,10108,MAULLIN,0.7828947368421052,15821.272141598218,3663789.012036087,0.7346335560105985,6.701095943045476e-08,5.052901349797736e-09,0.0006683435071237282,0.0003335665456824233
2718,10109,PUERTO VARAS,0.7828947368421052,41635.74848919467,6507254.04165323,1.23447970008995,4.100147563198098e-08,1.1042449458650594e-07,0.0006683435071237285,0.0003368531387971321
2719,10201,CASTRO,0.7828947368421052,49606.16007351283,5958673.58514285,1.0746948910299727,1.0000100276528613e-07,6.026890295726921e-08,0.0006683435071237268,0.00032976514048269686
2720,10202,ANCUD,0.7828947368421052,44836.92542261217,4363787.443450827,1.0455401208628554,1.2448884705237048e-07,2.9757931371419145e-08,0.000668343507123728,0.0003326325975106819
