comuna1,comuna,idregion,year,lon,lat,w_mean,L,L_workers,IP,IPP,impterritorial,patentescom,percirculacion,patentesmineras,pobres,pobres_pais,h_all,r_all,tax_00,tax_02,tax_04,tax_06,tax_08,tax_10,tax_12,tax_14,tax_16,tax_18,tax_20,tax_22,tax_24,tax_26,tax_28,tax_30,tax_32,tax_33,h_e_00,h_e_02,h_e_04,h_e_06,h_e_08,h_e_10,h_e_12,h_e_14,h_e_16,h_e_18,h_e_20,h_e_22,h_e_24,h_e_26,h_e_28,h_e_30,h_e_32,h_e_33,h_nex_00,h_nex_02,h_nex_04,h_nex_06,h_nex_08,h_nex_10,h_nex_12,h_nex_14,h_nex_16,h_nex_18,h_nex_20,h_nex_22,h_nex_24,h_nex_26,h_nex_28,h_nex_30,h_nex_32,h_nex_33,cod_sii,comuna_sii,sem,_ID,pobreza,v_arriendo
8109,SANTA JUANA,8,2017,-72.95979552335655,-37.27601608291939,367923,13740,4297,3329570,520755,94030,43685,89503,7951,2126.9519,1591381.6,4188,31360229373,24435548160,17520324608,12308678656,9750385664,8566739456,7878241792,7430466560,7119108096,6893517824,6715748352,6583026176,6456326656,6390531584,6319244800,6255214080,6201242624,6150260224,6129562624,98,401,1715,2722,3170,3335,3422,3471,3503,3528,3544,3558,3566,3569,3576,3578,3581,3585,4090,3787,2473,1466,1018,853,766,717,685,660,644,630,622,619,612,610,607,603,8209,SANTA JUANA,1,159,15.48,109103.5714285714
8110,TALCAHUANO,8,2017,-73.09908007621291,-36.71564758717,489115.22,178890,63009,22704329,16735345,4469849,5156945,1177750,2757,14150.199,1591381.6,44684,3307482876152,2255020359680,2173493182464,2096577642496,2029271777280,1973546516480,1927274430464,1889185824768,1857685422080,1832835088384,1815223861248,1802898374656,1792997588992,1788177809408,1783648092160,1779952648192,1776831954944,1774108278784,1772871221248,763,1084,5448,10364,16219,20435,24288,27193,30995,34297,36572,38171,39037,39547,39921,40155,40318,40410,43921,43600,39236,34320,28465,24249,20396,17491,13689,10387,8112,6513,5647,5137,4763,4529,4366,4274,8206,TALCAHUANO,1,166,7.91,142931.6101196021
8111,TOME,8,2017,-72.85822560414643,-36.6164962790876,358762.75,55814,20820,7960208,1666423,424968,300880,290838,7796,4057.6777,1591381.6,19040,222065924320,198890979328,168970158080,147938213888,136115552256,128531415040,122515873792,117693456384,114143559680,111033294848,108290719744,105844621312,103366123520,101919391744,100260765696,98765496320,97405083648,96179535872,95615893504,434,2675,8255,11644,12576,13295,14032,14299,14474,14657,14786,15003,15077,15156,15236,15294,15365,15401,18606,16365,10785,7396,6464,5745,5008,4741,4566,4383,4254,4037,3963,3884,3804,3746,3675,3639,8205,TOME,1,169,7.27,118727.914038776
8201,LEBU,8,2017,-73.58945521010894,-37.67502922879006,405335.34,26670,9265,3957391,550220,115333,125049,126649,4827,3533.7749,1591381.6,7968,80919954153,23595012096,13756181504,11081174016,10087776256,9615900672,9311676416,9118878720,8998169600,8913503232,8849614848,8800787456,8758372352,8735331328,8711608320,8693399552,8675399680,8657399808,8648955904,203,5126,6529,6934,7067,7133,7178,7203,7218,7226,7234,7239,7240,7244,7245,7245,7245,7246,7765,2842,1439,1034,901,835,790,765,750,742,734,729,728,724,723,723,723,722,8303,LEBU,1,145,13.25,88851.0962821735
8202,ARAUCO,8,2017,-73.39909254543716,-37.2884960228797,510227.44,38431,15438,5382397,1585582,296345,384565,284174,28832,6122.0581,1591381.6,10009,85695076675,78338973696,64555401216,58140143616,55562174464,53917347840,52655276032,51769774080,51203444736,50793824256,50466115584,50197336064,49958842368,49834250240,49711751168,49620504576,49553940480,49499611136,49478189056,206,4452,7260,8026,8308,8460,8692,8770,8835,8861,8897,8929,8944,8962,8976,8985,8991,8994,9803,5557,2749,1983,1701,1549,1317,1239,1174,1148,1112,1080,1065,1047,1033,1024,1018,1015,8301,ARAUCO,1,144,15.93,162027.6953511375
8203,CANETE,8,2017,-73.31743708801417,-37.87336960212159,340846.03,34277,12810,5255076,893257,164527,204760,217029,1258,5415.7661,1591381.6,7223,69665047172,52220932096,40514101248,32475521024,28522962944,26149726208,24533999616,23333124096,22396389376,21685043200,21153959936,20746938368,20392613888,20218140672,20046852096,19915300864,19810904064,19723966464,19683862528,139,1568,3649,4944,5454,5722,5894,6002,6120,6183,6241,6290,6317,6342,6358,6369,6375,6376,7084,5655,3574,2279,1769,1501,1329,1221,1103,1040,982,933,906,881,865,854,848,847,8305,CANETE,1,148,15.8,126553.4233593935
8204,CONTULMO,8,2017,-73.2119277382494,-38.05258623961433,303746.16,5500,1408,1752003,171731,38255,19088,40131,1517,1332.1,1591381.6,1169,8790852884,6042336256,4420951040,3600748800,3058194688,2721150464,2485867520,2329200128,2212786688,2128630016,2071667328,2024093568,1979254528,1957384832,1934830720,1916050304,1899434496,1887225856,1881225856,44,464,639,763,833,877,904,919,936,946,949,956,959,961,962,964,965,965,1125,705,530,406,336,292,265,250,233,223,220,213,210,208,207,205,204,204,8306,CONTULMO,1,146,24.22,116155.5075593952
8205,CURANILAHUE,8,2017,-73.23438153693756,-37.48301416874925,388137.44,35047,10412,4144526,803650,179319,147109,186239,18074,4310.7808,1591381.6,8278,29368071465,24847622144,13569001472,9940179968,9048159232,8697310208,8534646784,8450126848,8398015488,8366739456,8344297472,8329418240,8316378624,8311009792,8305009664,8299009536,8293009408,8288704000,8287704064,213,4998,7182,7731,7854,7917,7931,7950,7955,7959,7961,7964,7965,7965,7965,7965,7967,7967,8065,3280,1096,547,424,361,347,328,323,319,317,314,313,313,313,313,311,311,8302,CURANILAHUE,1,155,12.3,109396.4899713467
8206,LOS ALAMOS,8,2017,-73.35702768473088,-37.67325093563279,345981.56,24253,7497,3207175,598643,105671,65405,101962,625,3902.3076,1591381.6,5134,16168935536,13863921664,7729138688,5826822656,5266113024,5054676480,4934243840,4855395328,4795147776,4753278976,4728308736,4709184000,4690227712,4682094080,4673985536,4667641856,4661641728,4655642112,4652641792,186,2601,3827,4149,4230,4256,4272,4277,4289,4293,4295,4298,4299,4300,4301,4301,4301,4301,4948,2533,1307,985,904,878,862,857,845,841,839,836,835,834,833,833,833,833,8304,LOS ALAMOS,1,156,16.09,65126.65862484922
8207,TIRUA,8,2017,-73.39463682258217,-38.29680712280985,302773.59,10495,3728,2136662,192738,30511,16954,43765,0,2737.0959,1591381.6,1600,6303627213,4131932416,2070533504,1422694400,1174416768,1028386048,947110848,920680832,906856448,897811968,892656896,892130688,892130688,892130688,892130688,892130688,892130688,892130688,892130688,143,903,1214,1305,1331,1375,1384,1388,1390,1391,1393,1393,1393,1393,1393,1393,1393,1393,1457,697,386,295,269,225,216,212,210,209,207,207,207,207,207,207,207,207,8307,TIRUA,1,147,26.08,114261.1940298507
8301,LOS ANGELES,8,2017,-72.32738256836615,-37.40723376271436,449835.31,197987,80909,24668742,11900217,2832061,2799730,1581009,24538,34489.336,1591381.6,57715,1156593744770,1028339204096,932066885632,846263812096,779506155520,730647101440,689778196480,657649696768,630986833920,607566430208,587044618240,569509609472,552962949120,543972818944,534903783424,527255076864,520608153600,514656468992,511985156096,643,2479,10146,22153,27027,30705,34813,36680,38218,39615,41364,43043,44101,45090,45627,46041,46375,46619,57072,55236,47569,35562,30688,27010,22902,21035,19497,18100,16351,14672,13614,12625,12088,11674,11340,11096,8401,LOS ANGELES,1,161,17.42,171706.5219850587
